ID,y
1,79.9418106079
2,100.39099884
3,84.1240921021
4,78.1594467163
5,122.363792419
8,104.671165466
10,121.873512268
11,97.2474746704
12,120.31211853
14,93.8646774292
15,117.6875
16,106.138771057
17,98.6755142212
19,94.8013534546
20,106.045402527
21,98.3433456421
22,117.060882568
23,98.6755142212
26,94.4884109497
28,94.6189498901
29,96.7224121094
33,96.7224121094
35,93.868850708
41,96.7224121094
42,94.3793258667
43,116.083488464
45,102.548927307
46,104.917312622
51,94.2568054199
53,83.5156021118
55,113.607772827
56,93.424407959
57,103.31086731
58,94.2092514038
59,102.879348755
63,111.384185791
64,94.2326965332
65,106.237968445
69,94.3750686646
71,96.8145675659
72,103.109008789
73,94.1969223022
76,104.630775452
77,103.895614624
78,114.656341553
82,94.3907165527
83,106.237968445
84,93.9912796021
85,102.827545166
87,112.283958435
88,96.7224121094
89,113.775764465
91,94.1747817993
93,94.4770050049
94,107.025177002
95,94.0121231079
96,112.620506287
97,93.7417907715
98,112.201332092
99,93.8236160278
101,103.485359192
103,113.775764465
104,93.2065887451
105,111.642158508
110,94.5051422119
111,112.256004333
113,114.087219238
114,93.6765823364
115,112.375274658
117,113.775764465
120,95.753578186
121,113.866355896
122,94.5179977417
123,113.38394165
126,113.115463257
132,112.608688354
135,103.623405457
137,104.611785889
138,94.3745040894
140,93.5328979492
142,111.434432983
144,113.113464355
148,92.8702392578
149,113.638320923
155,93.5245437622
156,112.859436035
157,93.7417907715
162,113.301422119
163,94.0043106079
167,94.0567245483
172,116.083488464
179,116.900184631
180,98.9120788574
181,110.920890808
182,94.8278503418
183,113.775764465
185,113.775764465
187,112.5338974
188,94.3907165527
189,94.1271514893
191,93.060333252
192,113.132827759
193,94.3978118896
194,111.973403931
195,92.3414001465
196,113.709030151
198,98.6257400513
199,113.077613831
201,104.502334595
204,94.3400039673
205,105.13961792
206,93.5447692871
210,94.060760498
211,103.485359192
216,113.457069397
219,115.955833435
220,90.6909179688
221,110.789527893
226,110.920890808
227,96.5143508911
228,113.05493927
230,112.301246643
231,93.7417907715
235,115.93611145
236,93.6246185303
238,111.936454773
242,103.899108887
243,94.1073913574
244,77.3812637329
245,110.378501892
247,116.073753357
248,93.1522140503
249,94.1096496582
250,111.963188171
251,93.6246185303
253,115.758575439
254,93.3482208252
256,94.5488586426
257,92.3770675659
258,110.939285278
259,93.5520629883
262,78.42628479
266,93.9986495972
267,112.49861145
272,102.359687805
273,113.598228455
275,94.7643508911
276,112.522323608
279,93.9902038574
280,106.060432434
283,93.6243286133
285,112.688789368
288,113.598228455
289,94.3506240845
290,103.973075867
291,94.0278167725
292,111.441329956
293,111.520378113
296,93.6438064575
297,111.612983704
298,114.478805542
299,94.213180542
304,93.252784729
305,91.7958145142
306,93.6252593994
307,110.743354797
311,105.667732239
313,110.743354797
314,92.6305160522
316,92.3317642212
324,93.277015686
327,94.6350479126
329,93.3849258423
330,112.089035034
337,107.786361694
338,94.8939590454
339,104.393608093
340,93.9386062622
343,93.3569412231
345,115.391601562
346,93.1746292114
347,112.49861145
349,112.182472229
350,92.9432144165
352,112.488525391
353,92.2690887451
354,78.0156173706
357,94.4821014404
358,112.244804382
362,112.148513794
364,115.489051819
365,103.441497803
366,95.2807235718
367,112.474090576
368,93.6215057373
370,77.9925308228
373,93.959236145
377,92.3388061523
378,111.244041443
382,104.453239441
384,112.877403259
390,93.7804718018
392,112.854850769
393,112.207130432
395,93.8284301758
396,105.360527039
399,77.7847824097
406,111.106536865
408,111.106536865
409,94.0696868896
410,77.4012298584
412,112.851913452
413,92.245552063
419,93.6109924316
420,112.449645996
421,92.8812332153
430,104.192733765
434,94.0792694092
436,94.3349990845
437,93.6100540161
438,92.5597076416
439,112.229652405
440,94.0342407227
443,112.925941467
446,94.2560195923
448,94.3283462524
452,94.2967987061
453,103.341041565
457,104.219215393
458,94.0377731323
459,115.296043396
460,102.722732544
462,106.099784851
464,103.047958374
465,115.778297424
467,119.416511536
471,112.897125244
472,77.3712615967
473,98.2663116455
475,94.5256652832
480,94.1737976074
488,110.746307373
490,111.106536865
491,103.760978699
492,77.7996826172
493,94.6155929565
497,92.2913665771
498,111.673423767
499,94.4828262329
500,104.847091675
501,93.7819061279
502,112.387229919
506,81.90209198
510,110.613891602
511,92.854637146
512,93.3849258423
516,93.369392395
518,92.9521179199
519,112.412185669
521,92.5766296387
522,114.109832764
526,112.551635742
529,93.2867431641
532,111.983833313
533,93.9958267212
536,113.980354309
537,103.664207458
539,94.0449829102
540,103.929176331
541,93.2560043335
543,93.6937484741
546,112.705909729
547,93.5321044922
548,77.7293701172
551,93.2877502441
552,103.15070343
556,102.718528748
557,95.1319885254
558,112.837272644
559,93.9361114502
560,105.538841248
562,105.325263977
566,93.6478652954
570,111.673423767
571,93.6100540161
572,106.423614502
