ID,y
1,80.562
2,92.487
3,77.394
4,78.486
5,116.311
8,92.157
10,109.238
11,94.879
12,113.739
14,89.165
15,111.833
16,105.175
17,98.289
19,93.821
20,103.208
21,116.481
22,113.77
23,100.829
26,97.035
28,96.132
29,100.829
33,100.829
35,93.478
41,98.774
42,91.161
43,115.673
45,99.874
46,108.639
51,96.008
53,82.487
55,115.503
56,91.792
57,108.178
58,98.891
59,102.137
63,111.6
64,94.46
65,103.966
69,92.343
71,98.901
72,100.844
73,95.948
76,107.278
77,116.307
78,109.096
82,91.747
83,103.966
84,102.47
85,105.564
87,112.566
88,96.475
89,109.732
91,92.566
93,97.625
94,131.672
95,95.232
96,115.519
97,96.96
98,109.167
99,93.67
101,104.03
103,111.192
104,93.391
105,111.413
110,103.506
111,103.615
113,116.264
114,91.809
115,113.865
117,111.192
120,92.691
121,115.996
122,91.456
123,113.062
126,114.316
132,113.907
135,99.528
137,114.643
138,92.819
140,91.66
142,101.573
144,116.252
148,97.63
149,116.441
155,93.118
156,109.756
157,108.44
162,117.75
163,104.927
167,93.863
172,115.673
179,118.069
180,107.127
181,109.858
182,95.347
183,113.127
185,113.127
187,111.004
188,92.874
189,99.551
191,91.565
192,110.082
193,94.383
194,118.246
195,96.41
196,111.711
198,101.871
199,110.215
201,105.318
204,93.304
205,114.042
206,105.466
210,92.874
211,104.03
216,112.428
219,113.739
220,97.789
221,102.837
226,109.103
227,93.081
228,109.567
230,105.104
231,99.728
235,114.476
236,90.652
238,108.754
242,104.246
243,93.134
244,85.152
245,107.459
247,117.96
248,93.703
249,91.292
250,104.955
251,90.652
253,114.476
254,99.628
256,92.102
257,94.805
258,113.547
259,93.645
262,90.78
266,92.057
267,110.604
272,104.269
273,116.484
275,146.661
276,116.036
279,98.564
280,103.966
283,91.151
285,109.551
288,116.484
289,106.145
290,105.318
291,94.404
292,109.558
293,110.246
296,145.307
297,107.85
298,114.156
299,92.116
304,92.58
305,80.301
306,95.486
307,111.203
311,108.724
313,108.638
314,90.795
316,94.485
324,104.116
327,96.173
329,90.657
330,120.269
337,106.259
338,98.774
339,112.227
340,94.792
343,92.433
345,111.607
346,94.356
347,108.619
349,116.003
350,92.7
352,104.265
353,90.989
354,76.252
357,91.168
358,109.897
362,113.181
364,107.607
365,114.558
366,99.146
367,109.308
368,94.325
370,76.915
373,91.611
377,94.213
378,107.636
382,107.278
384,111.882
390,90.792
392,109.489
393,117.561
395,99.549
396,105.646
399,79.576
406,108.638
408,108.638
409,88.681
410,76.879
412,114.594
413,94.741
419,92.7
420,109.601
421,93.484
430,110.426
434,91.592
436,91.475
437,91.673
438,91.409
439,110.228
440,99.544
443,111.23
446,92.974
448,94.393
452,92.351
453,107.014
457,109.851
458,97.162
459,109.557
460,101.482
462,108.014
464,102.493
465,113.739
467,118.789
471,115.649
472,79.717
473,101.926
475,93.776
480,99.707
488,107.776
490,106.578
491,102.391
492,77.265
493,95.044
497,90.427
498,122.632
499,92.834
500,111.319
501,97.116
502,110.856
506,79.621
510,106.774
511,94.4
512,91.557
516,108.581
518,89.366
519,115.633
521,93.016
522,109.169
526,108.988
529,105.745
532,113.445
533,90.133
536,110.104
537,112.137
539,93.052
540,105.612
541,91.802
543,98.838
546,107.69
547,92.413
548,79.391
551,89.878
552,108.665
556,106.627
557,92.275
558,109.6
559,93.708
560,108.283
562,108.896
566,91.052
570,122.632
571,91.673
572,103.966
573,90.932
575,113.739
576,116.909
577,95.272
579,94.352
580,113.494
581,113.385
589,106.578
591,104.211
593,92.959
594,108.495
595,98.257
598,90.379
602,116.471
604,111.931
606,116.108
608,97.254
609,103.934
610,96.338
616,106.851
617,92.076
618,100.798
620,110.06
622,103.023
623,92.451
624,118.181
626,112.213
628,116.211
629,93.889
630,104.635
637,106.059
638,107.251
643,104.802
645,97.559
646,119.024
648,90.913
652,96.323
653,90.545
654,125.8
656,108.25
657,102.995
659,90.365
660,112.066
663,92.1
664,108.365
666,108.81
668,108.811
669,101.405
671,104.456
675,90.277
677,94.968
678,110.135
679,119.548
682,93.94
685,109.106
687,93.234
688,100.432
693,91.928
696,99.802
698,96.937
701,93.794
704,109.467
705,113.857
709,123.592
710,93.768
711,109.52
712,96.87
714,107.256
715,93.313
716,109.881
717,96.746
720,114.532
721,90.759
724,104.39
725,88.955
726,112.652
728,111.59
731,97.467
734,110.234
738,96.995
745,121.926
746,90.113
751,77.157
754,91.974
756,97.687
758,101.03
759,114.251
761,115.152
766,101.756
767,113.697
768,92.095
769,120.241
770,107.926
771,76.966
772,103.169
773,90.17
774,108.431
776,111.865
777,100.511
780,117.057
782,104.524
787,102.913
788,93.895
792,92.311
793,116.762
798,104.705
800,91.619
806,107.993
809,112.09
811,105.225
812,92.165
814,113.646
816,101.308
817,91.251
818,113.413
820,109.048
823,95.227
829,93.728
830,110.782
831,91.353
834,108.086
839,94.591
841,80.217
844,102.109
845,92.66
848,92.323
850,111.457
851,101.488
852,92.439
854,92.273
855,91.818
856,97.628
859,101.014
861,108.431
864,91.234
865,111.815
866,89.93
867,93.48
869,95.594
871,95.961
872,107.501
882,105.419
883,92.227
885,92.398
888,96.788
893,110.876
901,109.814
903,102.126
904,96.817
905,106.439
910,90.468
911,114.492
914,120.222
918,115.25
921,93.939
928,94.098
929,102.636
932,104.607
933,109.844
934,90.468
935,112.147
937,83.044
939,96.034
940,102.643
941,112.443
942,104.103
943,90.184
944,102.068
947,107.864
949,116.854
951,107.457
952,97.435
953,102.944
954,80.729
957,117.503
959,94.496
960,112.675
963,114.204
965,107.864
967,109.874
971,95.904
972,83.286
973,97.338
974,110.182
975,98.359
978,108.488
980,116.186
981,93.08
984,116.722
986,90.437
988,92.095
989,111.476
990,105.937
992,109.814
996,94.974
999,107.618
1000,102.608
1001,111.815
1002,96.345
1003,111.865
1004,90.999
1008,114.188
1009,93.262
1010,102.538
1012,111.336
1013,96.21
1014,110.741
1015,90.988
1016,115.709
1019,93.164
1020,109.857
1021,90.437
1022,108.055
1024,90.437
1025,76.392
1027,89.993
1028,110.032
1029,102.615
1030,98.488
1033,111.471
1036,102.74
1037,105.208
1038,94.221
1042,96.316
1043,113.457
1044,92.329
1045,111.932
1047,112.145
1050,98.735
1051,112.023
1054,94.158
1056,93.08
1057,92.904
1059,97.853
1062,103.164
1063,107.78
1064,93.08
1066,95.935
1070,112.605
1076,111.942
1077,104.822
1078,113.465
1080,112.802
1082,118.878
1083,95.974
1089,111.554
1091,96.723
1093,93.382
1097,92.659
1099,96.238
1101,92.288
1103,97.946
1104,108.82
1106,113.646
1109,89.782
1110,123.057
1111,109.063
1112,112.631
1114,92.516
1116,101.485
1117,93.224
1120,96.209
1124,109.681
1125,93.63
1126,114.932
1134,110.095
1137,92.477
1138,111.058
1144,111.037
1145,97.691
1146,90.999
1148,98.726
1150,97.177
1152,101.707
1153,93.795
1154,106.736
1155,93.259
1157,100.687
1162,103.693
1165,111.176
1166,93.61
1167,111.699
1168,96.383
1169,101.014
1171,116.997
1172,94.301
1173,101.014
1174,95.219
1176,92.994
1177,102.383
1178,94.392
1182,110.002
1186,100.301
1187,123.393
1188,91.104
1189,115.923
1191,116.229
1192,101.545
1197,107.334
1198,94.146
1200,80.768
1201,93.647
1203,93.593
1209,114.204
1214,106.504
1218,112.37
1222,94.836
1226,97.066
1228,89.521
1230,96.535
1232,79.75
1233,110.688
1236,110.16
1238,91.814
1241,110.532
1244,105.231
1246,89.536
1247,117.394
1250,108.43
1251,96.466
1254,111.035
1255,94.492
1256,109.0
1257,92.186
1258,109.773
1259,109.537
1260,92.355
1263,109.032
1267,77.671
1268,108.788
1271,100.083
1272,111.906
1274,112.273
1275,106.759
1276,111.832
1277,97.552
1279,91.516
1281,94.027
1282,91.653
1283,122.057
1285,113.432
1286,98.49
1289,111.915
1296,111.492
1299,93.649
1301,94.974
1306,92.581
1307,93.906
1308,92.5
1313,111.832
