ID,y
1,80.39477411807977
2,97.86106457964607
3,79.39899947974945
4,80.58772049382733
5,122.69797868065294
8,94.30758612954801
10,114.06894767150428
11,95.40247417441114
12,117.91209336840396
14,95.29559250575292
15,117.3421689555773
16,105.42699846711182
17,101.97560249302913
19,95.22135219284345
20,105.32675958936508
21,103.6208241255363
22,117.6912393686172
23,101.54480670692661
26,96.8340407980289
28,94.269869360471
29,96.4635005132267
33,96.33291953342919
35,94.75223356981556
41,96.88588263486932
42,94.43618035256642
43,117.14444120832277
45,103.98380857616857
46,104.30281995163821
51,94.08172602194375
53,80.22368074424335
55,112.6172911402152
56,94.54818595883759
57,104.31701583688599
58,95.39886484884946
59,104.52369023165468
63,112.30691020149911
64,95.10806054925709
65,104.76844820653557
69,94.9003514134395
71,95.13429569937907
72,104.4547988930129
73,94.3680319758308
76,104.43256155213433
77,104.26167702798332
78,115.85507952840501
82,94.3283637178196
83,104.73187444686076
84,94.36466624549897
85,104.23414987493075
87,112.50794933970056
88,96.27979022259026
89,112.87282015277864
91,94.93214123448624
93,94.61231888423592
94,104.42953702223352
95,96.56376911014476
96,111.7021627065607
97,94.27722417890672
98,113.18529777413991
99,94.24100185789902
101,104.36877786003757
103,112.87256620346781
104,94.14211958878096
105,112.09376889800015
110,94.68496231900124
111,112.59487819480219
113,112.89835702508728
114,93.56249883925798
115,115.07354367094567
117,112.87231225415698
120,94.29945101943619
121,112.59410603556782
122,93.92076742165509
123,112.99970761514422
126,112.519001341966
132,112.04734076375414
135,104.96660061357304
137,104.41465066825495
138,94.7544309532764
140,94.53298275857796
142,113.81344716453938
144,112.51318167164672
148,93.97452447352205
149,115.10757339733928
155,94.52529425409708
156,112.52726148616043
157,94.5308279023541
162,112.42145680929369
163,94.6904177289903
167,94.39424009644276
172,115.8846396989641
179,113.19672038235396
180,94.10862678392701
181,111.98005511094883
182,94.93416193531178
183,112.87111506454866
185,112.87107878607569
187,112.24869169789318
188,94.09942832447442
189,94.10845101775746
191,94.28652993956186
192,113.45370039336709
193,94.94385767485036
194,112.16701412509323
195,93.74026139872919
196,112.58567722810713
198,94.69128236272272
199,112.5542677538742
201,104.42657416874076
204,94.50887420770212
205,105.01350722702918
206,94.45300602004946
210,94.40095492045137
211,104.35579798877822
216,112.68442203333822
219,115.49092674225145
220,94.05956347201615
221,112.10630555467284
226,111.97923884530681
227,94.15206544508683
228,112.53185298310584
230,112.55844838542558
231,93.6687220490492
235,116.32740561847154
236,94.26727959988281
238,113.34137669682664
242,104.5541919995222
243,94.71179373850865
244,80.0411159809911
245,112.88783722273953
247,118.30289532087178
248,93.95981840614999
249,94.22539428061319
250,111.88077516829904
251,94.26700751133549
253,116.32707911221476
254,93.9120101273995
256,94.28347213256367
257,93.54248748944738
258,112.45244121922579
259,94.28777456785369
262,80.21271357496352
266,94.52418869679596
267,115.08395038282166
272,103.94786166136797
273,112.85924388580369
275,101.4191746746246
276,113.1111443480942
279,94.61873513200905
280,104.64531786583544
283,94.34955676285333
285,112.67750178588378
288,112.85897179725637
289,94.87596188173401
290,104.48343145638071
291,94.58159166036214
292,111.64443112103058
293,112.47729872398159
296,108.35410411442788
297,112.1674592452778
298,115.66066683827196
299,94.3242596568218
304,93.75085746413939
305,87.51950180752698
306,94.40697217926444
307,111.93769235767851
311,109.95560225769279
313,111.94827230399787
314,93.9432648779268
316,94.59629731766128
324,95.54868974039047
327,94.60411627971226
329,93.83807335578572
330,112.16057227437992
337,104.06755837500927
338,94.87418804938042
339,104.9647585151404
340,94.88452011807541
343,93.73742257126165
345,115.42714064913744
346,94.34478955982999
347,115.57416794507444
349,112.39395137578927
350,93.7462444076692
352,112.61072453431612
353,94.07302609100608
354,78.62157351795125
357,94.17901708383837
358,112.84118616654192
362,114.49761541500365
364,116.37321165199731
365,110.20072946090963
366,94.38744357849308
367,112.37235254623752
368,94.58146094992244
370,79.16952972737002
373,94.80857915097644
377,94.00689566559831
378,112.45625615645812
382,104.36349623629602
384,112.52902326221354
390,94.77425894313583
392,112.06127434788945
393,112.47933507366693
395,94.66315549715009
396,104.84993542568142
399,78.81539836559048
406,111.94658535500437
408,111.9465490765314
409,93.94689748542126
410,79.9254411078557
412,112.00854339909714
413,93.21259325439487
419,94.62165618408622
420,112.96316181464132
421,93.26742555749516
430,103.85605926173955
434,94.12209619925122
436,94.72543821667668
437,94.47653949713757
438,93.44103686820924
439,113.00189239242124
440,94.37036020149841
443,112.97723107741697
446,94.44533387023804
448,94.5932218210327
452,94.75052078508284
453,104.16510308497843
457,104.279474469512
458,94.33383385076732
459,114.71936427847729
460,104.26958590443977
462,104.85285181915472
464,104.540799358236
465,115.48646449007512
467,117.66239364450556
471,112.00318701290828
472,78.43125159482227
473,94.17627188753804
475,94.47006112827827
480,94.65048790352321
488,112.90650666968511
490,111.93437287740105
491,104.12679627306906
492,79.14020950174881
